timestamp_utc,asset_id,zone,vibration_rms_mm_s,peak_accel_g,bearing_temp_c,rpm,load_pct,quality_flag
2024-01-01 00:00:00,PUMP-A01,Zone_A,2.72,1.51,60.2,1826.0,72.5,OK
2024-01-01 00:00:00,PUMP-A02,Zone_A,2.79,1.34,59.4,1821.0,68.8,OK
2024-01-01 00:00:00,PUMP-B01,Zone_B,1.99,0.94,57.1,1786.0,71.2,OK
2024-01-01 00:00:00,COMP-C01,Zone_C,2.87,1.37,77.1,3741.0,71.6,OK
2024-01-01 00:00:00,COMP-C02,Zone_C,3.13,1.6,74.8,3727.0,67.3,OK
2024-01-01 00:00:00,FAN-D01,Zone_B,1.74,0.82,48.3,1224.0,68.5,OK
2024-01-01 01:00:00,PUMP-A01,Zone_A,2.64,1.13,58.4,1824.0,78.0,OK
2024-01-01 01:00:00,PUMP-A02,Zone_A,2.81,1.31,57.9,1841.0,74.9,OK
2024-01-01 01:00:00,PUMP-B01,Zone_B,2.62,1.13,61.0,1847.0,71.6,OK
2024-01-01 01:00:00,COMP-C01,Zone_C,3.79,1.98,79.3,3770.0,72.0,OK
2024-01-01 01:00:00,COMP-C02,Zone_C,3.6,1.9,76.2,3736.0,69.7,OK
2024-01-01 01:00:00,FAN-D01,Zone_B,1.56,0.86,49.0,1279.0,73.0,OK
2024-01-01 02:00:00,PUMP-A01,Zone_A,2.7,1.5,61.3,1840.0,79.3,OK
2024-01-01 02:00:00,PUMP-A02,Zone_A,2.63,1.18,63.9,1866.0,85.3,OK
2024-01-01 02:00:00,PUMP-B01,Zone_B,3.01,1.45,60.0,1850.0,76.4,OK
2024-01-01 02:00:00,COMP-C01,Zone_C,3.9,1.97,78.9,3790.0,75.0,OK
2024-01-01 02:00:00,COMP-C02,Zone_C,3.37,1.65,76.8,3821.0,78.0,OK
2024-01-01 02:00:00,FAN-D01,Zone_B,1.91,0.91,48.3,1195.0,70.2,OK
2024-01-01 03:00:00,PUMP-A01,Zone_A,3.16,1.6,62.8,1862.0,79.8,OK
2024-01-01 03:00:00,PUMP-A02,Zone_A,2.1,0.94,58.2,1855.0,80.2,OK
2024-01-01 03:00:00,PUMP-B01,Zone_B,2.55,1.31,61.1,1907.0,80.9,OK
2024-01-01 03:00:00,COMP-C01,Zone_C,3.2,1.52,78.4,3794.0,74.8,OK
2024-01-01 03:00:00,COMP-C02,Zone_C,3.85,2.15,77.5,3843.0,87.6,OK
2024-01-01 03:00:00,FAN-D01,Zone_B,2.14,1.07,49.3,1301.0,77.8,OK
2024-01-01 04:00:00,PUMP-A01,Zone_A,2.3,1.31,58.8,1856.0,77.7,OK
2024-01-01 04:00:00,PUMP-A02,Zone_A,2.78,1.49,62.8,1853.0,81.4,OK
2024-01-01 04:00:00,PUMP-B01,Zone_B,2.63,1.39,58.3,1841.0,75.0,OK
2024-01-01 04:00:00,COMP-C01,Zone_C,3.93,1.99,80.2,3802.0,76.4,SUSPECT
2024-01-01 04:00:00,COMP-C02,Zone_C,4.2,2.15,77.5,3834.0,84.5,OK
2024-01-01 04:00:00,FAN-D01,Zone_B,1.62,0.89,52.4,1272.0,86.3,OK
2024-01-01 05:00:00,PUMP-A01,Zone_A,2.61,1.23,60.3,1923.0,88.6,OK
2024-01-01 05:00:00,PUMP-A02,Zone_A,2.53,1.39,62.2,1874.0,80.4,OK
2024-01-01 05:00:00,PUMP-B01,Zone_B,2.82,1.32,59.8,1920.0,83.2,OK
2024-01-01 05:00:00,COMP-C01,Zone_C,3.89,1.9,81.0,3863.0,86.9,OK
2024-01-01 05:00:00,COMP-C02,Zone_C,3.69,1.72,78.9,3849.0,82.3,OK
2024-01-01 05:00:00,FAN-D01,Zone_B,1.72,0.97,50.2,1292.0,86.4,OK
2024-01-01 06:00:00,PUMP-A01,Zone_A,2.29,1.05,62.7,1913.0,90.4,OK
2024-01-01 06:00:00,PUMP-A02,Zone_A,2.94,1.61,62.6,1882.0,87.6,OK
2024-01-01 06:00:00,PUMP-B01,Zone_B,2.6,1.38,60.6,1902.0,89.8,OK
