store_id,sales_revenue_usd,ad_spend_usd,sales_to_ad_ratio,efficiency_score,optimal_share,current_share,recommended_ad,change,pct_change
1,290833.21685714286,7903.068,36.8000397892493,0.9671767730952975,0.005074924644673983,0.004870129629181707,288239.0647775356,280335.9967775356,3547.1793584154357
2,296347.2445714286,7997.289714285715,37.05595960117059,0.9739028445692067,0.005110217371747587,0.00492819213888745,290243.5758505858,282246.2861363001,3529.2742443995508
3,296265.61085714283,8506.598571428573,34.82774088484922,0.9153409136543431,0.004802933951894147,0.0052420449559929215,272790.88605485624,264284.2874834277,3106.815083188351
4,292102.86457142857,8240.249142857143,35.448304961098266,0.9316505471276405,0.00488851309643289,0.005077911704981879,277651.5006084529,269411.25146559573,3269.455168101662
5,292726.0662857143,8227.667428571429,35.578257000178766,0.9350659400058773,0.0049064341859081225,0.005070158440106927,278669.35967667704,270441.6922481056,3286.978898891425
6,291286.83857142855,7906.458857142857,36.84163085327056,0.9682698673234574,0.0050806602774887445,0.004872219186533326,288564.82989804226,280658.3710408994,3549.7354265917274
7,295529.036,8000.609714285715,36.93831427276221,0.9708108960346024,0.005093993444276594,0.0049302380317443615,289322.1100144053,281321.5003001196,3516.250765211031
8,292879.0962857143,8159.0151428571435,35.89637856501798,0.943426794784711,0.0049503048713381,0.005027852650663108,281161.07063296816,273002.055490111,3346.017266913792
9,294968.1297142857,8138.382,36.24407526143228,0.9525649416666098,0.0049982541274696144,0.00501513783151038,283884.431019931,275746.049019931,3388.217080740754
10,290129.64542857144,8268.005428571429,35.09064525114867,0.9222505528309956,0.0048391898868161325,0.005095016038318399,274850.1041726101,266582.09874403867,3224.2612930903647
11,290452.7645714286,8114.548285714286,35.794076804345664,0.9407381051165569,0.004936196904895597,0.005000450715302306,280359.78443898156,272245.23615326727,3355.0263867744397
12,291123.546,8113.830571428572,35.87991435575946,0.9429940832747937,0.004948034367778874,0.005000008436226871,281032.11348221084,272918.28291078226,3363.6182134714036
13,289044.8071428572,7780.306571428571,37.15082490506342,0.976396089658702,0.005123299810554919,0.004794480011766497,290986.6154405021,283206.3088690736,3640.0404825831047
14,294105.1051428571,8116.691142857143,36.234605945512136,0.9523160695874622,0.0049969482575573385,0.005001771214134219,283810.26189455675,275693.5707516996,3396.6251259211176
15,296172.7234285714,8148.739142857143,36.34583439674646,0.9552393700827141,0.005012287262938601,0.005021520242531294,284681.4670602044,276532.7279173473,3393.56461250505
16,297866.212,8242.81257142857,36.13647761838851,0.9497370658874609,0.00498341583018736,0.005079491373717869,283041.6644310681,274798.8518596395,3333.7995918062447
17,288771.26257142855,7721.667142857143,37.397527920968955,0.9828799257687404,0.005157321491577669,0.004758344473197931,292918.9352692209,285197.26812636375,3693.467522621496
18,295625.164,8174.378285714285,36.16484993319195,0.9504827456213413,0.004987328525946578,0.005037319923021883,283263.8927093893,275089.514423675,3365.265281451768
19,295125.0702857143,8143.842857142857,36.23904285270731,0.9524326801565844,0.004997560131071602,0.005018502990733628,283845.01430210203,275701.1714449592,3385.3940489918136
20,292636.878,7928.608571428571,36.90898287683698,0.9700400097794838,0.00508994848604024,0.004885868566726027,289092.3696614457,281163.7610900171,3546.1929865375764
21,288758.9922857143,7845.456857142857,36.80588620187429,0.9673304282144007,0.0050757308966151065,0.0048346277539859485,288284.8572418096,280439.40038466675,3574.545185719071
22,299627.3231428572,8416.818857142856,35.59864222200543,0.9356017033685817,0.004909245418320581,0.005186719752332478,278829.0284517178,270412.20959457493,3212.760238567949
23,296120.282,8159.928,36.28957044719022,0.9537606438235838,0.005004528159800538,0.005028415183165502,284240.77546601987,276080.84746601986,3383.373572242547
24,291779.5945714286,7928.085142857142,36.803287214228426,0.967262121753347,0.005075372482153309,0.004885546012878018,288264.5004766349,280336.4153337777,3535.9914819576397
25,289106.2808571429,7774.168571428572,37.18806431849947,0.9773748140276239,0.0051284353272033276,0.004790697574912364,291278.29593223915,283504.1273608106,3646.745304735709
26,293891.92657142854,7984.918000000001,36.805879105011286,0.9673302416950085,0.005075729917919291,0.004920568282898026,288284.8016550992,280299.8836550992,3510.366464065118
27,294017.3551428571,8174.621428571429,35.967091285135965,0.9452852628964896,0.004960056538131773,0.005037469755622677,281714.93330353615,273540.31187496474,3346.2138187696823
28,288247.3565714286,7629.72942857143,37.77949916441523,0.9929188745516027,0.005209997393234943,0.004701689439180497,295910.7536099997,288281.0241814283,3778.391185169528
29,291348.70971428574,7960.764857142858,36.59808007679951,0.9618688782098278,0.005047073307343579,0.004905684324330742,286657.20022052305,278696.4353633802,3500.8751089201896
30,291069.9034285715,7985.7871428571425,36.44849258083693,0.9579374272530067,0.00502644438209939,0.004921103877224249,285485.54496727884,277499.7578244217,3474.92054146009
31,294015.5554285714,8189.308857142857,35.90236496845835,0.9435841291353003,0.004951130428770278,0.0050465206306831226,281207.9595857767,273018.65072863386,3333.8423973410436
32,291254.63742857147,7983.548,36.48185461258221,0.9588142464736407,0.005031045186828683,0.004919724043978156,285746.8555768437,277763.3075768437,3479.196311926022
33,295657.236,8168.154285714287,36.19633342591121,0.9513101931748866,0.004991670269977737,0.005033484490147963,283510.4895214934,275342.3352357791,3370.9247597996496
34,295791.57228571427,8278.097428571427,35.73183027114478,0.9391021448985141,0.004927612771095856,0.005101235059617177,279872.23381082405,271594.1363822526,3280.8762970686894
35,293661.75057142857,8236.08,35.65552429935462,0.9370966752309114,0.004917089764626532,0.0050753425424545084,279274.5615780848,271038.48157808476,3290.86751923348
36,292412.23742857145,7856.842,37.21752803843726,0.9781491780157069,0.005132498533637135,0.00484164365231316,291509.0727229266,283652.2307229266,3610.25754015324
37,302361.63114285714,8535.132571428572,35.42553423891918,0.9310520881660647,0.004885372890611768,0.0052596285423721694,277473.1472234348,268938.01465200627,3150.952986392719
38,291464.6008571428,7890.2414285714285,36.93988371530909,0.970852144043755,0.005094209878897456,0.004862225475306895,289334.40279056865,281444.16136199725,3566.9904895794075
39,297460.9048571428,8366.95542857143,35.55186918306928,0.9343724167394041,0.004902795163120783,0.005155992272713387,278462.6751250103,270095.7196964389,3228.1242801188782
40,297206.6257142857,8177.179142857143,36.3458621270269,0.9552400988885333,0.005012291087094347,0.00503904590302845,284681.68425970053,276504.5051168434,3381.416748810904
41,294658.3525714286,8206.925142857142,35.90362376192538,0.9436172126811445,0.004951304023201832,0.005057376363547027,281217.8191797816,273010.89403692447,3326.591741543277
42,293874.854,8149.042285714285,36.06250203354308,0.9477928433309533,0.00497321419668951,0.005021707049099382,282462.2451284171,274313.2028427028,3366.2017354307854
43,289452.75057142857,7788.829428571429,37.16254839393984,0.9767042057967781,0.005124916543117199,0.004799732075787294,291078.4405441982,283289.61111562676,3637.126909936526
44,297790.62028571434,8357.221428571429,35.632730666634764,0.9364976141356691,0.004913946399317849,0.005149993862752792,279096.02874454216,270738.8073159707,3239.5792026088557
45,295374.1828571429,8307.880571428572,35.553494097273976,0.9344151226518448,0.004903019247583466,0.005119588408782176,278475.40238708357,270167.521815655,3251.9427728027467
46,289289.58685714286,7914.924857142857,36.5498841844433,0.9606021962194691,0.00504042683295683,0.0048774362133184495,286279.70228795474,278364.7774308119,3516.960457048439
47,292486.71457142854,7921.884857142856,36.92135392597945,0.97036514506352,0.005091654520667734,0.004881725193524504,289189.26682937174,281267.3819722289,3550.510857509132
48,287722.46142857143,7682.584285714286,37.45125998338729,0.9842921090989525,0.005164731433777123,0.00473426033516894,293339.7956679793,285657.21138226497,3718.243767444799
49,291613.9208571429,8088.802857142857,36.05155497140492,0.9475051332009018,0.00497170453757637,0.0049845855380696545,282376.5014452353,274287.6985880924,3390.9554161760952
50,295129.64714285714,8202.176285714286,35.98187076969851,0.945673696557678,0.004962094709037881,0.0050544499620689964,281830.6947220727,273628.5184363584,3336.0477622620315
51,294911.83428571426,8255.929714285714,35.72121426559764,0.9388231355809414,0.00492614876647826,0.005087574587234289,279789.0831531589,271533.1534388732,3288.947009432791
52,291120.2562857143,7770.615714285714,37.46424569040401,0.9846333987899617,0.005166522233051937,0.004788508187849051,293441.5071896899,285670.8914754042,3676.2967309040773
53,296147.47285714286,8378.731714285714,35.34514326938196,0.9289392567955475,0.00487428654084557,0.00516324920609405,276843.47894023004,268464.7472259443,3204.121535103131
54,294327.682,7983.809142857143,36.86557089898942,0.968899058386802,0.0050839617393542485,0.004919884968769138,288752.3420971663,280768.53295430914,3516.7240089338015
55,290283.64514285716,7910.969142857142,36.693815877787344,0.9643850016596768,0.005060275792411345,0.004874998572474737,287407.0580440606,279496.0889012035,3533.019581470142
56,293237.58257142856,8258.765428571429,35.50622488404441,0.9331727955951364,0.004896500567263365,0.005089322047355188,278105.1627381025,269846.39730953105,3267.3938937167286
57,287579.238,7908.764,36.36209627699095,0.9556667639917804,0.00501452986423181,0.004873639691143444,284808.83945382247,276900.07545382244,3501.1801522187598
58,287660.1825714286,7907.089714285715,36.38003272578454,0.9561381688262405,0.005017003397590519,0.004872607941389442,284949.3280308811,277042.2383165954,3503.7194255689806
59,291205.3785714286,7930.293142857143,36.72063230521545,0.9650897896407332,0.005063973922881214,0.004886906654874422,287617.09971811366,279686.8065752565,3526.815485089248
60,299512.0914285714,8362.456857142857,35.81627941945564,0.9413216331170514,0.004939258765677355,0.005153220105498923,280533.6880828788,272171.231225736,3254.680243800108
61,292376.65257142857,7957.439428571429,36.742554586295846,0.9656659499165278,0.005066997124083156,0.004903635086210123,287788.8076247515,279831.3681961801,3516.6006691981474
62,294900.76999999996,8023.629142857143,36.75403794834271,0.965967755053489,0.005068580741856101,0.004944423358396308,287878.7519170905,279855.12277423334,3487.887061970806
63,292373.52114285715,7866.217142857142,37.168249468976924,0.9768540411607918,0.005125702752218399,0.004847420922736036,291123.09464094177,283256.8774980846,3600.928786402672
64,295898.91914285714,8250.361428571428,35.864964426666674,0.942601169999135,0.004945972691649619,0.005084143227002934,280915.01704413973,272664.6556155683,3304.881343395654
65,287631.17485714285,7791.086857142856,36.917978214226046,0.970276424778997,0.0050911889917479615,0.004801123177290086,289162.82631451543,281371.7394573726,3611.4568431413572
66,293831.99057142856,7940.653428571429,37.00350269842852,0.972524174920717,0.005102983280968512,0.004893291002626957,289832.7032353905,281892.04980681906,3549.9855565102175
67,293942.584,8107.893714285715,36.253877314904535,0.9528225587371699,0.0049996058836910655,0.004996349950196427,283961.2063370753,275853.3126227896,3402.2808184664464
68,290564.97885714285,7899.002571428572,36.78502142892616,0.966782061313525,0.005072853531507721,0.0048676243787978005,288121.4323467333,280222.42977530474,3547.567268668773
69,300279.58714285714,8444.609142857144,35.55873126429398,0.9345527656089606,0.004903741481258493,0.0052038450375837975,278516.42288957693,270071.8137467198,3198.156470926301
70,293485.45542857144,8311.031714285715,35.31275845381548,0.9280881207207974,0.00486982049951592,0.005121530246331133,276589.8224494944,268278.79073520866,3227.9842016974626
71,283033.85285714286,7686.1122857142855,36.824059073818226,0.9678080467100674,0.005078237034005745,0.004736434404445802,288427.19762088096,280741.08533516666,3652.575904426523
72,298404.0831428571,8236.313428571428,36.230297174911506,0.952202826697797,0.004996354054772922,0.005075486388793932,283776.5131264744,275540.19969790295,3345.431206418948
73,287511.16314285714,7716.658571428571,37.258505152396644,0.9792261364395827,0.005138149499415733,0.004755258027261472,291830.029033642,284113.3704622134,3681.8185984560932
74,294367.9325714286,8227.965714285714,35.776514243409586,0.9402765267837419,0.004933774932695879,0.00507034225354433,280222.2243665386,271994.25865225284,3305.7291206258415
75,291375.652,7909.185428571428,36.840159411034165,0.9682311949534779,0.0050804573576410635,0.004873899389247052,288553.30471664236,280644.11928807094,3548.331516849535
76,290241.17514285713,7996.089714285715,36.297888782352686,0.9539792658850281,0.005005675303237349,0.004927452659541579,284305.929448501,276309.83973421523,3455.5620260308424
77,290562.3128571428,8013.2357142857145,36.26029773954341,0.9529913000108123,0.005000491294995393,0.0049380185869285055,284011.49479339167,275998.259079106,3444.2798005687764
78,298248.1022857143,8318.678285714286,35.85282325413371,0.9422820763204522,0.004944298358250643,0.005126242314362932,280819.9204019555,272501.2421162412,3275.775703265375
79,292364.2674285714,8005.420571428573,36.520787986083135,0.9598374914147871,0.005036414309737563,0.004933202639655263,286051.80413751944,278046.3835660909,3473.2264355784287
80,295579.26999999996,8177.991142857143,36.143261203965245,0.9499153517383919,0.004984351323350405,0.00503954628405249,283094.79737259954,274916.8062297424,3361.666715301611
81,291177.10171428573,8017.176571428571,36.31915788807446,0.9545382594392855,0.005008608428022424,0.00494044707231365,284472.52131027635,276455.3447388478,3448.2880884035035
82,294434.3448571429,8212.684571428572,35.851169285310434,0.9422386067960045,0.004944070266998817,0.005060925512274189,280806.9655674085,272594.2809959799,3319.186054512781
83,288238.7437142857,7745.0085714285715,37.21606516713253,0.9781107309065171,0.005132296795767315,0.004772728226807686,291497.61467399023,283752.60610256164,3663.6835645260403
84,297260.1705714286,8347.45,35.61089561140571,0.9359237463252609,0.004910935227032865,0.005143972388079268,278925.0040409106,270577.55404091056,3241.4396497242933
85,291819.6362857143,7872.954000000001,37.06609187424622,0.9741691404545788,0.0051116146670394545,0.004851572394997061,290322.9376374783,282449.98363747826,3587.5985511598087
86,298515.31,8123.785714285715,36.74583753176299,0.9657522321222357,0.0050674498600300115,0.005006143121666919,287814.5215407305,279690.73582644475,3442.862055489811
87,294658.32257142855,7903.143999999999,37.283683882190246,0.9798878825347466,0.005141621782518765,0.004870176462873611,292027.24331845134,284124.09931845136,3595.076836743091
88,289995.3977142857,7621.644285714286,38.04892839958981,1.0,0.005247153142886676,0.004696707109054431,298021.0782513643,290399.43396565,3810.1940090534454
89,294860.55457142857,8100.808000000001,36.39890669812549,0.9566342136068643,0.005019606220520181,0.004991983500725567,285097.15983126365,276996.35183126363,3419.366954892198
90,293242.31057142856,8095.398857142858,36.22333077667822,0.9520197361739293,0.004995393350755177,0.004988650209540796,283721.9482911338,275626.54943399096,3404.730937880792
91,297451.7688571429,8182.3174285714285,36.35299796833667,0.9554276427067149,0.0050132751582293465,0.005042212283160867,284737.57627061434,276555.25884204294,3379.9135911832673
92,296802.2357142857,8342.150857142857,35.57862244365345,0.9350755445726826,0.0049064845825410215,0.005140706882501201,278672.2220400325,270330.07118288963,3240.532037986619
93,290658.28742857144,7932.261142857144,36.642551498736765,0.9630376738581629,0.005053206157103133,0.004888119401001652,287005.5259598954,279073.26481703826,3518.2057144996875
94,292793.78428571427,7992.713714285714,36.632587473062074,0.9627757998424206,0.00505183206403839,0.0049253722576485266,286927.48198335787,278934.76826907217,3489.8631208386746
95,292587.4954285714,7987.992285714286,36.62841487113533,0.9626661357309133,0.005051256639651033,0.004922462758555544,286894.799766601,278906.8074808867,3491.5758241239573
96,298968.32714285713,8352.757428571429,35.79277019588843,0.9407037648995732,0.004936016716518124,0.005147242999586151,280349.5503304887,271996.7929019173,3256.371266948631
97,289972.29000000004,7962.883428571428,36.4154885100487,0.9570700159440305,0.00502189294212332,0.0049069898575092264,285227.03811369033,277264.1546851189,3481.956720479847
98,291812.0117142857,8063.187142857142,36.1906534654588,0.9511609127433128,0.004990886972692033,0.004968800295032961,283466.0008063139,275402.81366345676,3415.557753827222
99,296516.854,8272.001142857142,35.845842968244966,0.9420986208019305,0.004943335739050052,0.005097478328473639,280765.2467905145,272493.2456476574,3294.163539652733
100,296078.0948571429,8232.026000000002,35.966613183333344,0.9452726974492424,0.004959990605305758,0.005072844334731041,281711.18853539886,273479.16253539885,3322.1367684625725
101,294122.7497142857,8041.378857142858,36.576158758274076,0.9612927432318538,0.005044050238883176,0.0049553613143208134,286485.4998531689,278444.12099602603,3462.6414939857546
102,298579.3077142857,8344.250285714286,35.78264043990462,0.9404375351682802,0.0049346197683468405,0.0051420006192234545,280270.2082589062,271925.9579731919,3258.8423005328686
103,295215.22428571427,8133.803714285715,36.29485473902159,0.9538995253125937,0.0050052568922420845,0.00501231654173937,284282.16507712373,276148.361362838,3395.070388505048
104,297199.8782857143,8306.088857142857,35.780965433585024,0.9403935127374248,0.00493438877591042,0.005118484295692185,280257.0886465954,271950.9997894526,3274.1161871340587
105,298485.00057142857,8379.245428571428,35.621942705444425,0.9362140854886323,0.004912458681086452,0.005163565773680687,279011.5312314371,270632.2858028657,3229.793041746548
106,296527.738,8309.881428571427,35.68375079101181,0.9378385224482827,0.004920982350584703,0.00512082140255816,279495.64768570353,271185.7662571321,3263.413185713197
107,296774.8062857143,8267.241142857143,35.897683538858224,0.943461092040774,0.004950484834293042,0.005094545060401683,281171.2919382011,272904.050795344,3301.029280259132
108,290711.2574285714,7748.0894285714285,37.52037971536061,0.9861087103773756,0.005174263418884573,0.004774626751994956,293881.18113972776,286133.09171115636,3692.95029889598
109,299851.652,8608.824285714285,34.83073205450155,0.9154195274229339,0.004803346450377083,0.005305039792935627,272814.31461493706,264205.49032922275,3069.0078175675217
110,297910.7265714286,8192.444571428572,36.364082048281695,0.9557189539317937,0.005014803712839577,0.00504845296064049,284824.3931560191,276631.9485845905,3376.6715926202764
111,292512.864,8080.772857142857,36.19862470721949,0.9513704125136341,0.0049919862500703086,0.0049796371887801975,283528.4361537585,275447.66329661565,3408.679691486917
112,296727.55485714285,8273.433142857142,35.86510578299919,0.9426048851190729,0.004945992185452878,0.005098360773826379,280916.12422818947,272642.6910853323,3295.399701401081
113,291441.088,7947.886,36.669007079366764,0.9637329780820338,0.0050568545248466795,0.004897747950284431,287212.74127440614,279264.85527440615,3513.6998099168272
114,291486.3437142857,8005.569714285714,36.410443493376434,0.9569374230725761,0.005021197207021144,0.004933294546373963,285187.5226431711,277181.95292888535,3462.3638644263124
