timestamp_utc,asset_id,zone,vibration_rms_mm_s,peak_accel_g,bearing_temp_c,rpm,load_pct,quality_flag
2024-01-01 00:00:00,PUMP_001,Zone_C,2.225,3.748,56.5,1773,46.2,GOOD
2024-01-01 00:00:00,PUMP_002,Zone_A,2.438,3.516,59.7,1788,68.1,GOOD
2024-01-01 00:00:00,MOTOR_001,Zone_A,3.877,5.997,66.2,1653,56.2,GOOD
2024-01-01 00:00:00,MOTOR_002,Zone_C,2.902,4.478,59.9,1821,72.5,GOOD
2024-01-01 00:00:00,COMP_001,Zone_B,3.52,5.089,74.7,3529,44.7,GOOD
2024-01-01 01:00:00,PUMP_001,Zone_C,2.419,3.799,53.8,1692,49.4,GOOD
2024-01-01 01:00:00,PUMP_002,Zone_B,1.841,2.813,55.6,1786,58.3,GOOD
2024-01-01 01:00:00,MOTOR_001,Zone_B,2.819,4.258,69.4,1864,66.3,GOOD
2024-01-01 01:00:00,MOTOR_002,Zone_A,3.349,5.25,63.6,1853,56.9,GOOD
2024-01-01 01:00:00,COMP_001,Zone_C,3.506,5.186,69.2,3616,48.5,GOOD
2024-01-01 02:00:00,PUMP_001,Zone_A,2.906,4.66,59.1,1746,65.4,GOOD
2024-01-01 02:00:00,PUMP_002,Zone_B,2.187,3.236,52.7,1707,45.5,GOOD
2024-01-01 02:00:00,MOTOR_001,Zone_C,4.58,6.997,55.9,1753,73.1,GOOD
2024-01-01 02:00:00,MOTOR_002,Zone_A,4.372,6.709,59.2,1774,77.4,GOOD
2024-01-01 02:00:00,COMP_001,Zone_B,3.735,5.344,73.8,3467,56.1,GOOD
2024-01-01 03:00:00,PUMP_001,Zone_A,2.73,4.097,55.9,1763,56.5,GOOD
2024-01-01 03:00:00,PUMP_002,Zone_A,1.967,2.796,57.8,1716,64.5,GOOD
2024-01-01 03:00:00,MOTOR_001,Zone_B,2.125,2.866,59.9,1699,45.1,SUSPECT
2024-01-01 03:00:00,MOTOR_002,Zone_A,2.961,4.37,61.4,1795,81.5,GOOD
2024-01-01 03:00:00,COMP_001,Zone_B,4.868,7.539,75.7,3575,46.4,GOOD
2024-01-01 04:00:00,PUMP_001,Zone_B,2.793,4.02,61.6,1700,61.5,GOOD
2024-01-01 04:00:00,PUMP_002,Zone_C,2.268,3.186,57.7,1780,56.0,GOOD
2024-01-01 04:00:00,MOTOR_001,Zone_C,2.53,3.426,58.7,1848,63.4,GOOD
2024-01-01 04:00:00,MOTOR_002,Zone_B,3.784,5.496,64.0,1809,47.3,GOOD
2024-01-01 04:00:00,COMP_001,Zone_C,3.792,6.224,75.4,3585,68.5,GOOD
2024-01-01 05:00:00,PUMP_001,Zone_B,2.418,3.941,55.5,1689,79.9,GOOD
2024-01-01 05:00:00,PUMP_002,Zone_A,2.523,3.45,53.9,1726,73.0,GOOD
2024-01-01 05:00:00,MOTOR_001,Zone_C,3.575,5.626,54.5,1753,56.4,GOOD
2024-01-01 05:00:00,MOTOR_002,Zone_B,3.78,5.789,54.6,1851,59.9,GOOD
2024-01-01 05:00:00,COMP_001,Zone_A,2.768,4.251,61.1,3475,67.6,GOOD
2024-01-01 06:00:00,PUMP_001,Zone_A,2.737,3.65,54.8,1707,53.3,GOOD
2024-01-01 06:00:00,PUMP_002,Zone_A,2.958,4.628,58.3,1733,43.8,GOOD
2024-01-01 06:00:00,MOTOR_001,Zone_C,3.634,5.772,60.2,1852,45.6,GOOD
2024-01-01 06:00:00,MOTOR_002,Zone_C,3.829,5.524,53.8,1769,62.9,SUSPECT
2024-01-01 06:00:00,COMP_001,Zone_A,3.585,5.978,69.4,3343,42.0,GOOD
2024-01-01 07:00:00,PUMP_001,Zone_B,3.101,4.509,57.1,1669,76.3,GOOD
2024-01-01 07:00:00,PUMP_002,Zone_A,2.264,3.552,57.4,1747,54.1,GOOD
2024-01-01 07:00:00,MOTOR_001,Zone_C,3.263,4.899,65.5,1849,66.6,GOOD
2024-01-01 07:00:00,MOTOR_002,Zone_A,2.215,3.575,52.0,1748,86.7,GOOD
2024-01-01 07:00:00,COMP_001,Zone_B,3.493,5.769,67.7,3434,66.1,GOOD
2024-01-01 08:00:00,PUMP_001,Zone_A,2.636,4.53,61.7,1710,42.2,GOOD
2024-01-01 08:00:00,PUMP_002,Zone_A,2.654,3.976,54.4,1843,46.0,GOOD
2024-01-01 08:00:00,MOTOR_001,Zone_A,4.268,6.559,58.0,1780,100.0,GOOD
2024-01-01 08:00:00,MOTOR_002,Zone_C,3.05,4.8,64.7,1831,87.1,GOOD
2024-01-01 08:00:00,COMP_001,Zone_A,4.589,6.852,70.4,3543,52.7,GOOD
2024-01-01 09:00:00,PUMP_001,Zone_B,2.604,3.897,51.6,1814,34.3,GOOD
2024-01-01 09:00:00,PUMP_002,Zone_B,2.995,4.681,56.0,1790,47.6,GOOD
2024-01-01 09:00:00,MOTOR_001,Zone_C,2.664,4.379,59.9,1807,51.1,GOOD
2024-01-01 09:00:00,MOTOR_002,Zone_B,2.08,3.377,61.5,1868,50.6,GOOD
2024-01-01 09:00:00,COMP_001,Zone_A,2.971,4.554,73.5,3468,58.0,GOOD
2024-01-01 10:00:00,PUMP_001,Zone_C,2.073,2.869,55.0,1760,38.4,GOOD
2024-01-01 10:00:00,PUMP_002,Zone_A,2.685,4.054,60.5,1770,61.2,GOOD
2024-01-01 10:00:00,MOTOR_001,Zone_B,2.74,4.372,60.8,1833,77.3,GOOD
2024-01-01 10:00:00,MOTOR_002,Zone_A,2.714,4.021,53.0,1864,87.9,GOOD
2024-01-01 10:00:00,COMP_001,Zone_C,4.736,6.803,69.3,3498,59.7,GOOD
2024-01-01 11:00:00,PUMP_001,Zone_A,2.356,3.202,56.7,1786,71.4,GOOD
2024-01-01 11:00:00,PUMP_002,Zone_A,2.584,3.79,52.6,1817,60.7,GOOD
2024-01-01 11:00:00,MOTOR_001,Zone_B,3.234,4.64,63.4,1736,45.5,GOOD
2024-01-01 11:00:00,MOTOR_002,Zone_B,3.523,5.043,60.7,1931,47.4,GOOD
2024-01-01 11:00:00,COMP_001,Zone_B,3.575,4.966,66.3,3412,48.4,GOOD
2024-01-01 12:00:00,PUMP_001,Zone_C,1.544,2.607,56.1,1778,71.1,GOOD
2024-01-01 12:00:00,PUMP_002,Zone_B,3.298,5.036,54.9,1735,43.5,GOOD
2024-01-01 12:00:00,MOTOR_001,Zone_B,3.155,4.587,64.9,1813,84.6,GOOD
2024-01-01 12:00:00,MOTOR_002,Zone_C,3.135,4.382,58.2,1837,57.9,GOOD
2024-01-01 12:00:00,COMP_001,Zone_A,4.327,6.409,68.8,3152,52.2,GOOD
2024-01-01 13:00:00,PUMP_001,Zone_A,2.946,4.839,53.3,1876,54.2,GOOD
2024-01-01 13:00:00,PUMP_002,Zone_C,2.348,3.956,54.1,1663,73.3,GOOD
2024-01-01 13:00:00,MOTOR_001,Zone_B,2.918,4.443,63.5,1793,31.7,GOOD
2024-01-01 13:00:00,MOTOR_002,Zone_A,1.978,2.957,59.8,1823,29.0,GOOD
2024-01-01 13:00:00,COMP_001,Zone_C,3.994,5.836,72.0,3406,44.1,GOOD
2024-01-01 14:00:00,PUMP_001,Zone_C,2.734,4.252,55.0,1681,52.5,GOOD
