kind,val_spr,val_roc_auc,val_auprc,val_logloss,params
linearsvc_cal,0.5849056603773585,0.6341875528020277,0.613365023884445,0.6783264866865638,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 3], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 2.0, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5849056603773585,0.6341875528020277,0.613365023884445,0.6783416791716259,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 3], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 2.0, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5849056603773585,0.6341875528020277,0.613365023884445,0.6783264866865638,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 3], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 2.0, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5849056603773585,0.6341875528020277,0.613365023884445,0.6783416791716259,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 3], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 2.0, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5849056603773585,0.6324978879188962,0.6273405984990387,0.6814615464450963,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 1], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.25, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5849056603773585,0.6324978879188962,0.6273405984990387,0.6814615464450963,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 1], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.25, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5849056603773585,0.6319346662911857,0.625999418162422,0.6815076196166373,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 1], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.25, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5849056603773585,0.6319346662911857,0.625999418162422,0.6815076196166373,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 1], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.25, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.635595606871304,0.6220614930804591,0.6798731291813387,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 1.0, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.635595606871304,0.6220614930804591,0.6798731291813387,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 1.0, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6355956068713039,0.6220701549090514,0.6798445065800285,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 1.0, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6355956068713039,0.6220701549090514,0.6798445065800285,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 1.0, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6350323852435933,0.6150045726998523,0.679740215679357,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 2.0, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6350323852435933,0.6149289361893109,0.6797602536295876,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 2.0, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6350323852435933,0.6150045726998523,0.679740215679357,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 2.0, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6350323852435933,0.6149289361893109,0.6797602536295876,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 2.0, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6330611095466067,0.6151352652355249,0.6800329149793992,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6330611095466067,0.6151352652355249,0.6800329149793992,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6291185581526331,0.6086482396733297,0.6811500055572004,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 1], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6291185581526331,0.6086482396733297,0.6811500055572004,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 1], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6288369473387779,0.6096650342698844,0.681100511577218,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 1], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5660377358490566,0.6288369473387779,0.6096650342698844,0.681100511577218,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 1], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5471698113207547,0.6339059419881724,0.6157255862077827,0.6800662688118388,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5471698113207547,0.6339059419881724,0.6157255862077827,0.6800662688118388,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5471698113207547,0.6339059419881723,0.6017529962682486,0.6803258355916032,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.25, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5471698113207547,0.6339059419881723,0.6017529962682486,0.6803258355916032,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.25, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5471698113207547,0.6333427203604618,0.6016404823656993,0.6802953961732902,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.25, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5471698113207547,0.6333427203604618,0.6016404823656993,0.6802953961732902,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 2], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.25, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5471698113207547,0.6310898338496199,0.5978914668687844,0.6786623516769882,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 3], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5471698113207547,0.6310898338496199,0.5978914668687844,0.6786623516769882,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 3], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": ""balanced""}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5471698113207547,0.6308082230357647,0.5978001640570547,0.6786367360523493,"{""vec"": {""max_df"": 0.9, ""min_df"": 1, ""ngram_range"": [1, 3], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
linearsvc_cal,0.5471698113207547,0.6308082230357647,0.5978001640570547,0.6786367360523493,"{""vec"": {""max_df"": 1.0, ""min_df"": 1, ""ngram_range"": [1, 3], ""norm"": ""l2"", ""sublinear_tf"": true}, ""model"": {""C"": 0.5, ""class_weight"": null}, ""kind"": ""linearsvc_cal""}"
