store_id,month,year,ad_spend_usd,sales_revenue_usd,is_holiday_month,foot_traffic,local_population,competitor_count,date,roas,ad_spend_pct,sales_per_capita,conversion_rate
1,1,1,19862.28,509917.05,1,5121,36680,5,2021-01-01,25.672634259510993,3.8951982484209933,13.901773446019629,99.57372583479788
1,2,1,4540.95,215378.98,0,2279,46022,8,2021-02-01,47.430379105693746,2.1083533778458787,4.679913519621051,94.50591487494516
1,3,1,5119.94,234701.17,0,2458,52035,3,2021-03-01,45.84060946026712,2.1814718691006094,4.5104481598923805,95.48460943856794
1,4,1,5205.0,228554.95,0,2987,38125,8,2021-04-01,43.91065321805956,2.2773516828228835,5.9948839344262295,76.51655507197857
1,5,1,4074.88,235396.95,0,3151,44600,3,2021-05-01,57.767823837757184,1.7310674586055599,5.277958520179372,74.70547445255475
1,6,1,4408.9,226449.27,0,2738,41573,7,2021-06-01,51.361852162670964,1.9469702861042562,5.447027397589782,82.70608838568297
1,7,1,7536.0,260208.65,0,2946,48301,7,2021-07-01,34.52874867303609,2.896137388207502,5.387231113227469,88.32608621860149
1,8,1,5508.96,241849.24,0,2595,38489,6,2021-08-01,43.901070256454936,2.277848795390054,6.283593754059601,93.19816570327552
1,9,1,5546.27,242073.29,0,2754,38278,4,2021-09-01,43.64614236234442,2.291153228842389,6.324084069178118,87.89879811183734
1,10,1,5072.09,236104.61,0,3017,39675,3,2021-10-01,46.54976745286459,2.1482384439676974,5.950966855702583,78.25807424593967
1,11,1,19854.12,525356.03,1,5087,51971,6,2021-11-01,26.4608066235119,3.7791742868165037,10.108638086625234,103.27423432278357
1,12,1,17252.41,491541.59,1,5115,50050,2,2021-12-01,28.49118413021717,3.509857629748075,9.82101078921079,96.09806256109482
1,1,2,20591.69,521771.63,1,4811,39888,2,2022-01-01,25.338941582745274,3.94649475288643,13.080917318491776,108.45388276865516
1,2,2,4228.88,229414.56,0,3187,31537,2,2022-02-01,54.24948449707724,1.8433354883839979,7.274457304118972,71.98448697834955
1,3,2,4595.31,226056.9,0,3034,50689,7,2022-03-01,49.192959778556826,2.032811208151576,4.459683560535816,74.5078773895847
1,4,2,3338.56,207570.38,0,3143,43469,4,2022-04-01,62.17362575481645,1.6083990403640442,4.775135843934758,66.04211899459116
1,5,2,5808.12,230055.45,0,2432,48977,8,2022-05-01,39.60927976694697,2.524660902404181,4.697213998407416,94.59516858552632
1,6,2,4628.86,230734.57,0,2863,50004,4,2022-06-01,49.846953677579364,2.006140648971673,4.614322254219663,80.59188613342648
1,7,2,3406.89,210408.49,0,2535,42095,2,2022-07-01,61.75969579293725,1.619178959936455,4.998420002375579,83.00137672583826
1,8,2,5478.88,236334.76,0,2612,45099,2,2022-08-01,43.135597056332685,2.3182709136819315,5.240354775050445,90.48038284839204
1,9,2,4788.58,219152.26,0,3066,44212,3,2022-09-01,45.76560483483622,2.185047053587309,4.956850176422691,71.4782322243966
1,10,2,3491.66,205076.16,0,2221,34418,4,2022-10-01,58.73314125659429,1.7026162377918523,5.9583985124062995,92.33505628095453
1,11,2,18411.96,505309.68,1,4637,41974,7,2022-11-01,27.444643590361917,3.643698256483034,12.038635345690189,108.97340521889153
1,12,2,17727.09,488280.86,1,4626,43356,8,2022-12-01,27.544332431324033,3.6305109317616915,11.262128886428638,105.55141807176827
1,1,3,18908.9,513201.63,1,5336,31181,7,2023-01-01,27.140744834443037,3.6844972608524253,16.45879317533113,96.17721701649175
1,2,3,4276.15,213153.19,0,2221,45577,4,2023-02-01,49.84698619084925,2.0061393404433683,4.676770959036356,95.97171994597028
1,3,3,3928.08,219115.2,0,2808,57814,2,2023-03-01,55.78175597238346,1.792700825866941,3.790002421558792,78.03247863247864
1,4,3,6119.59,248256.09,0,2887,55873,6,2023-04-01,40.56743834145752,2.4650311700309144,4.443221054892345,85.99102528576377
1,5,3,3597.89,220986.19,0,3385,35489,7,2023-05-01,61.42105233900981,1.6281062631108303,6.2268925582574886,65.28395568685377
1,6,3,4734.95,205534.98,0,2249,50081,3,2023-06-01,43.40805710725562,2.303719785313429,4.104051037319542,91.38949755446866
1,7,3,7346.24,274539.74,0,2393,47508,2,2023-07-01,37.3714634969726,2.67583847788302,5.778810726614465,114.72617634768073
1,8,3,2183.2,201710.15,0,2965,37083,2,2023-08-01,92.3919705020154,1.0823451373170858,5.43942372515708,68.0304047217538
1,9,3,4664.59,229034.93,0,2474,41677,7,2023-09-01,49.10076341114653,2.0366282121246746,5.4954754420903615,92.57677041228779
1,10,3,3631.82,201700.32,0,2862,43730,5,2023-10-01,55.536981458332185,1.80060200201963,4.61240155499657,70.47530398322851
1,11,3,19047.71,517924.43,1,4805,44569,7,2023-11-01,27.190902738439426,3.677700625166494,11.620732571967062,107.78864308012487
1,12,3,17552.26,486225.31,1,4800,35520,7,2023-12-01,27.701578600134685,3.609902577881024,13.68877561936937,101.29693958333333
2,1,1,17685.05,519991.15,1,5851,38428,5,2021-01-01,29.402865697298004,3.4010290367441827,13.531569428541689,88.87218424200992
2,2,1,4826.0,225827.76,0,2953,43746,7,2021-02-01,46.79398259428098,2.137026909357822,5.162249348511864,76.47401286826955
2,3,1,3293.67,214508.8,0,2978,41360,4,2021-03-01,65.12759323186597,1.5354474967926726,5.186382978723404,72.031161853593
2,4,1,4783.21,241443.18,0,3431,46279,5,2021-04-01,50.47722763583451,1.9810913689920753,5.217121804706238,70.37108131740017
2,5,1,6262.65,258377.81,0,3322,46755,4,2021-05-01,41.256945542222546,2.423834306823794,5.526207036680569,77.77778747742323
2,6,1,3459.94,212025.97,0,3414,46465,6,2021-06-01,61.28024474412851,1.6318472685209269,4.563132895727967,62.10485354422964
2,7,1,4715.96,250563.02,0,3460,58789,8,2021-07-01,53.13086200900771,1.882145258306673,4.262073176954872,72.41705780346821
2,8,1,5528.83,225615.14,0,2357,37842,3,2021-08-01,40.80703150576162,2.450558060952824,5.962030019554992,95.72131523122614
2,9,1,6562.82,249824.5,0,2797,43692,8,2021-09-01,38.06663903626795,2.626972134438376,5.717854527144557,89.31873435824097
2,10,1,4513.5,222442.13,0,3057,28598,2,2021-10-01,49.28373324471031,2.0290670656678214,7.778240786068956,72.76484461890743
2,11,1,19858.56,503907.61,1,4512,37974,8,2021-11-01,25.374831307003124,3.9409128986958546,13.26980591983989,111.68165115248226
2,12,1,18429.31,514389.81,1,5012,41126,7,2021-12-01,27.91150672488552,3.5827517656308165,12.507654768273111,102.63164604948125
2,1,2,18278.85,506425.32,1,5215,55699,5,2022-01-01,27.70553508563176,3.609387066191714,9.092179751880645,97.10936145733461
2,2,2,3626.97,216375.61,0,2896,46412,4,2022-02-01,59.657402735616785,1.6762379086995987,4.662061751271223,74.71533494475138
2,3,2,4278.89,221085.59,0,2891,65139,3,2022-03-01,51.668911797218435,1.9353997698357457,3.3940587052303535,76.47374264960222
2,4,2,5184.21,231709.3,0,2214,40274,6,2022-04-01,44.69519946144157,2.23737674750215,5.75332224263793,104.65641373080398
2,5,2,4600.12,211846.14,0,2508,39766,5,2022-05-01,46.052307331113106,2.171443860152467,5.327318312125937,84.46815789473685
2,6,2,4646.58,208281.19,0,2588,37985,3,2022-06-01,44.824621549612836,2.2309167716969545,5.48324838752139,80.4795942812983
2,7,2,3924.52,221623.52,0,2213,62033,3,2022-07-01,56.47149715124397,1.7708048315449552,3.5726713201038156,100.14619069136917
2,8,2,4270.64,245296.14,0,3962,35627,3,2022-08-01,57.43779386696139,1.7410139433910374,6.885119151205547,61.91220090863201
2,9,2,5674.91,254414.99,0,3491,37105,8,2022-09-01,44.831546227164836,2.2305721844455784,6.856622827112249,72.8773961615583
2,10,2,3228.71,204521.07,0,2649,43929,3,2022-10-01,63.34451530177687,1.5786686427955807,4.655718773475381,77.20689694224235
2,11,2,19502.99,525211.56,1,4893,46857,7,2022-11-01,26.92979691831868,3.7133588605703953,11.20881746590691,107.33937461679952
2,12,2,19020.07,514357.47,1,5062,47814,2,2022-12-01,27.04287996837025,3.697831004573531,10.757465804994352,101.61151126037139
2,1,3,22327.52,564473.59,1,4711,47531,5,2023-01-01,25.281517606971125,3.955458748743232,11.875903936378363,119.82033326257694
2,2,3,4046.05,221375.32,0,3429,48086,3,2023-02-01,54.713935813941994,1.8276879283562413,4.603737470365595,64.55973170020414
2,3,3,2848.52,220569.71,0,3276,47101,4,2023-03-01,77.43309157035934,1.2914375233117912,4.682909280057748,67.3289713064713
2,4,3,4156.49,225645.62,0,2981,36116,8,2023-04-01,54.287540689379746,1.8420432889413054,6.247802082179644,75.69460583696745
2,5,3,4550.87,226590.91,0,2820,42662,7,2023-05-01,49.790679584343216,2.008408016014411,5.311305377150626,80.3513865248227
2,6,3,4205.1,232857.3,0,3388,24466,2,2023-06-01,55.374973246771766,1.8058699469589317,9.517587672688629,68.73001770956316
2,7,3,5234.07,249151.7,0,2918,42024,5,2023-07-01,47.60190444529783,2.100756286230437,5.928795450218923,85.38440712816998
2,8,3,4643.97,214585.04,0,2186,51910,5,2023-08-01,46.20724078751585,2.164162981725101,4.1337900211905225,98.16333028362305
2,9,3,5545.67,243210.49,0,2378,42324,7,2023-09-01,43.855925433716756,2.28019358868937,5.74639660712598,102.27522708158115
2,10,3,7062.96,267127.48,0,3270,48512,8,2023-10-01,37.82089662124661,2.6440409650104137,5.5064206794195245,81.69036085626911
2,11,3,18015.63,515062.25,1,5331,42627,7,2023-11-01,28.589744016723255,3.4977577952956174,12.083004902995754,96.61644156818608
2,12,3,18796.38,511430.52,1,4528,51258,6,2023-12-01,27.208990241738036,3.675255829472203,9.977574622497952,112.94843639575973
3,1,1,17304.85,497522.59,1,5300,59565,6,2021-01-01,28.750471110700182,3.478203874119565,8.35259951313691,93.87218679245284
3,2,1,6630.53,246624.68,0,2331,40853,2,2021-02-01,37.1953192278747,2.6885103307584624,6.036880522850219,105.80209352209351
3,3,1,3277.93,199326.01,0,2520,36890,2,2021-03-01,60.80850109672873,1.6445069060480364,5.403253185145026,79.09762301587303
3,4,1,5815.35,224085.93,0,2924,54242,3,2021-04-01,38.53352420748536,2.595142854350561,4.131225434165406,76.63677496580027
3,5,1,6850.97,238283.75,0,2921,45576,8,2021-05-01,34.78102370905142,2.875131015018859,5.2282725557310865,81.57608695652173
3,6,1,3096.63,215101.11,0,2563,49727,7,2021-06-01,69.46296780693851,1.4396160019815798,4.325640195467251,83.9255208739758
3,7,1,6011.96,253737.25,0,2947,51772,8,2021-07-01,42.20541221165809,2.3693643720029285,4.901051726802132,86.10018663047167
3,8,1,5261.91,228310.18,0,2893,46875,7,2021-08-01,43.3892217844851,2.3047198333425167,4.870617173333333,78.9181403387487
3,9,1,6075.37,233756.14,0,2740,43779,8,2021-09-01,38.47603355844994,2.5990205005951927,5.339458187715572,85.3124598540146
3,10,1,4244.71,213840.57,0,2749,56851,3,2021-10-01,50.378134195268935,1.984988161975064,3.761421434979156,77.7884939978174
3,11,1,20629.85,540852.58,1,5080,51755,2,2021-11-01,26.21699042891732,3.8143203458509896,10.450247898753743,106.46704330708661
3,12,1,21781.82,550788.59,1,5336,49432,4,2021-12-01,25.286619299948303,3.9546607165555123,11.142348883314451,103.22125
3,1,2,19286.14,512474.04,1,4198,57834,2,2022-01-01,26.572141444581444,3.763339895226693,8.861120448179271,122.07575988565983
3,2,2,2778.19,185847.15,0,2159,34986,6,2022-02-01,66.89504677505857,1.4948789906113706,5.312043388784085,86.08019916628068
3,3,2,3288.54,194531.66,0,2975,49193,7,2022-03-01,59.15441502916188,1.690490894901118,3.954458154615494,65.38879327731092
3,4,2,5375.76,240902.78,0,2821,41225,7,2022-04-01,44.81278554102118,2.2315060042063446,5.843608975136446,85.3962353775257
3,5,2,5657.7,233644.99,0,2855,51081,6,2022-05-01,41.29681496014281,2.4214942507434034,4.574009710068323,81.83712434325744
3,6,2,5916.11,236947.44,0,2728,46574,8,2022-06-01,40.051222847445366,2.4968026664478837,5.0875475587237515,86.8575659824047
3,7,2,5852.88,228434.11,0,3008,42873,2,2022-07-01,39.02935136206448,2.5621742742360154,5.328157814941805,75.94219082446808
3,8,2,1862.5,177981.89,0,2281,33142,2,2022-08-01,95.56074630872484,1.046454782562428,5.370282119365156,78.02800964489259
3,9,2,6161.46,260341.02,0,3099,42720,2,2022-09-01,42.25313805494152,2.3666881231394115,6.094125,84.00807357212004
3,10,2,5227.11,225922.16,0,2772,55828,7,2022-10-01,43.22123697415972,2.3136774188065483,4.046753600343913,81.50150072150072
3,11,2,18233.48,505946.44,1,4762,33155,2,2022-11-01,27.74821043487036,3.6038360107840663,15.260034383954155,106.24662746745065
3,12,2,19150.23,518862.44,1,5688,33942,3,2022-12-01,27.094318971625928,3.6908106125392313,15.286737375522952,91.22054149085794
3,1,3,19992.98,523477.71,1,5189,43951,5,2023-01-01,26.183075759591617,3.8192609958502337,11.910484630611363,100.88219502794374
3,2,3,3943.68,217295.28,0,2586,36441,6,2023-02-01,55.099622687439144,1.8148944606620077,5.962934057792047,84.0275638051044
3,3,3,6537.37,244738.2,0,2724,47629,5,2023-03-01,37.43679797839192,2.6711686201827094,5.138428268491886,89.84515418502203
3,4,3,4672.95,224754.19,0,2209,53537,3,2023-04-01,48.09685316555923,2.079138101941503,4.198109531725723,101.74476686283386
3,5,3,7220.22,276412.43,0,2953,43950,6,2023-05-01,38.283103561941324,2.6121184202895655,6.28924755403868,93.6039383677616
3,6,3,6217.11,238726.01,0,2827,46281,4,2023-06-01,38.398228437328605,2.604286813992325,5.158186080681057,84.44499823134065
3,7,3,3895.82,206827.27,0,2933,44793,8,2023-07-01,53.089534424075026,1.883610415589782,4.617401602929029,70.517309921582
3,8,3,4170.79,203163.94,0,1970,36060,4,2023-08-01,48.71114105481216,2.0529184460588823,5.634052689961176,103.1289035532995
3,9,3,5494.19,247005.66,0,3574,53847,2,2023-09-01,44.957611586057276,2.2243174508632717,4.587175887236058,69.11182428651371
3,10,3,5672.65,233705.68,0,2686,46482,6,2023-10-01,41.19867786660556,2.4272623583645894,5.027874876296201,87.00881608339539
3,11,3,21834.49,556448.5,1,5425,35864,5,2023-11-01,25.484840726758442,3.9239013134189418,15.515516952933304,102.57115207373272
3,12,3,19611.57,530198.6,1,5573,45732,6,2023-12-01,27.0349900594394,3.698910181958232,11.593601854281465,95.13701776422035
4,1,1,17753.44,502123.91,1,4931,38764,3,2021-01-01,28.28318962409539,3.535669114024066,12.953356464761118,101.83003650375177
4,2,1,4615.14,237225.42,0,3234,47932,4,2021-02-01,51.40156528295999,1.9454660465982103,4.949207627472252,73.35356215213359
4,3,1,4646.95,208004.92,0,2676,52484,2,2021-03-01,44.76160061976135,2.234057732865165,3.9632063104946273,77.72979073243647
4,4,1,6192.42,228171.22,0,2201,55910,7,2021-04-01,36.84685793276296,2.7139356137903805,4.081044893578966,103.66706951385734
4,5,1,7330.16,251004.97,0,2198,21283,5,2021-05-01,34.24276823425409,2.920324645364592,11.793683691208946,114.19698362147406
4,6,1,3101.25,201204.41,0,2576,48720,8,2021-06-01,64.87848770656993,1.5413429556539042,4.129811371100164,78.10730201863355
4,7,1,5299.79,240046.14,0,2839,44311,6,2021-07-01,45.29351917717495,2.207821379673091,5.417303604071225,84.55306093694963
4,8,1,6998.36,241651.18,0,2524,52182,3,2021-08-01,34.529686955229515,2.8960586908783146,4.630929822544172,95.74135499207607
4,9,1,6798.31,242031.38,0,2444,55686,6,2021-09-01,35.60169806907893,2.80885478568936,4.3463595876881085,99.03084288052374
4,10,1,5230.89,256164.48,0,3382,46051,2,2021-10-01,48.97149051117496,2.042004418411171,5.562625784456364,75.74348905972798
4,11,1,19292.22,501370.58,1,4855,37471,3,2021-11-01,25.98822634201766,3.8478963005767115,13.380229510821703,103.26891452111226
4,12,1,20191.16,512711.78,1,5254,40689,8,2021-12-01,25.392883816482065,3.9381111937783055,12.6007466391408,97.58503616292349
4,1,2,18927.36,505024.5,1,4685,31508,7,2022-01-01,26.68224728646784,3.747810254750017,16.028453091278404,107.79605122732124
4,2,2,5118.59,221918.74,0,2698,43726,7,2022-02-01,43.355443588957115,2.3065154389394964,5.075212459406303,82.25305411415863
4,3,2,5673.86,245933.67,0,3082,50301,8,2022-03-01,43.34503671222061,2.30706921911099,4.889240174151608,79.79677806619078
4,4,2,4517.56,233234.5,0,3614,44303,7,2022-04-01,51.628423308157494,1.9369175657975128,5.2645306186939935,64.53638627559491
4,5,2,4084.35,204867.88,0,2387,35044,6,2022-05-01,50.15923708790873,1.9936507372458774,5.846018719324278,85.82651026392962
4,6,2,5014.85,223931.92,0,2771,47674,5,2022-06-01,44.6537623258921,2.2394529551660165,4.697149809120275,80.81267412486467
4,7,2,4234.8,232085.03,0,3160,50915,3,2022-07-01,54.804248134504576,1.8246760680772904,4.558284002749681,73.44462974683545
4,8,2,4586.7,228886.73,0,2875,33414,2,2022-08-01,49.902267425382085,2.0039169592750086,6.850024839887473,79.61277565217392
4,9,2,6533.78,252309.0,0,2440,46518,6,2022-09-01,38.61608441055561,2.5895945051504303,5.423900425641687,103.40532786885245
4,10,2,2066.23,184108.02,0,2698,47907,8,2022-10-01,89.10335248254066,1.1222922282255818,3.843029619888534,68.23870274277242
4,11,2,21125.2,526965.43,1,4882,36422,2,2022-11-01,24.944872947948422,4.008839820858837,14.468327659107134,107.94048136009833
4,12,2,20871.0,519643.0,1,4665,46883,2,2022-12-01,24.89784868956926,4.016411266965974,11.083825693748267,111.39185423365488
4,1,3,18682.7,497760.37,1,5099,59570,8,2023-01-01,26.642849802223445,3.7533522405570374,8.355890045324827,97.61921357128848
4,2,3,4207.51,218156.98,0,2287,41611,7,2023-02-01,51.849426382824994,1.9286616453894807,5.2427718632092475,95.39002186270224
4,3,3,3922.95,229399.02,0,2896,30800,3,2023-03-01,58.476151875501856,1.7100988487221958,7.448020129870129,79.21236878453038
4,4,3,5447.5,237337.39,0,2548,39907,4,2023-04-01,43.568130335016065,2.295255711710658,5.947262134462626,93.14654238618525
4,5,3,3389.13,216173.77,0,2979,31515,8,2023-05-01,63.784443205188346,1.5677804018498636,6.859392987466285,72.56588452500839
4,6,3,4003.48,197920.7,0,2230,48570,2,2023-06-01,49.43716466673994,2.0227697254506474,4.074957792876261,88.75367713004485
4,7,3,6680.07,252165.68,0,3085,46933,8,2023-07-01,37.74895772050293,2.6490797637489765,5.372886455159483,81.73928038897893
4,8,3,4199.42,224778.14,0,2812,47151,3,2023-08-01,53.52599644712841,1.8682510674747996,4.76719772645331,79.93532716927454
4,9,3,3585.42,190270.76,0,2586,41706,6,2023-09-01,53.067913940347296,1.8843778203229966,4.562191531194553,73.57724671307038
4,10,3,4821.56,224355.98,0,3444,65394,6,2023-10-01,46.53182372510142,2.1490668534888173,3.430834327308316,65.14401277584204
4,11,3,17518.13,497604.1,1,4875,42710,5,2023-11-01,28.40509232435197,3.520495510386671,11.650763287286349,102.07263589743589
4,12,3,19499.92,539182.47,1,5209,33044,8,2023-12-01,27.650496514857497,3.616571584754972,16.31710658515918,103.5097849875216
5,1,1,19584.33,507390.56,1,5068,42301,5,2021-01-01,25.907986640339494,3.859813631534651,11.99476513557599,100.11652722967641
5,2,1,7054.91,254835.54,0,2865,41876,2,2021-02-01,36.12172798802536,2.7684168385618424,6.085479510937052,88.94783246073298
5,3,1,5106.68,236733.79,0,3467,36170,4,2021-03-01,46.35767073715212,2.157140305150355,6.545031517832458,68.28202768964523
5,4,1,4705.45,214589.7,0,2870,54700,3,2021-04-01,45.604501163544406,2.1927660088065735,3.9230292504570388,74.76993031358886
5,5,1,4657.69,212503.12,0,2792,37780,8,2021-05-01,45.62414415729686,2.191821936543802,5.62475172048703,76.11143266475645
5,6,1,4349.86,190434.34,0,2153,48856,3,2021-06-01,43.779418188171576,2.28417836825018,3.8978700671360733,88.45069205759405
5,7,1,3363.36,223080.83,0,3113,47178,2,2021-07-01,66.32677738927738,1.50768669813538,4.72849272966213,71.66104400899454
5,8,1,5785.43,245428.74,0,2939,64060,4,2021-08-01,42.42186665468253,2.3572748652011986,3.8312322822354044,83.5075671997278
5,9,1,6532.75,243416.42,0,2733,51534,8,2021-09-01,37.26094217595959,2.6837754001969136,4.72341405673924,89.0656494694475
5,10,1,5772.3,248504.62,0,2625,41167,5,2021-10-01,43.05123087850597,2.322813958146935,6.036500595136881,94.66842666666666
5,11,1,18537.11,511749.7,1,4816,41601,7,2021-11-01,27.60676826107198,3.622300120547213,12.301379774524651,106.26031976744186
5,12,1,17828.82,464165.0,1,4099,38386,5,2021-12-01,26.034532851865688,3.8410522120366677,12.092038764132758,113.23859477921444
5,1,2,20089.12,517160.94,1,4614,37678,3,2022-01-01,25.74333470057424,3.884500635334138,13.72580657147407,112.08516254876463
5,2,2,6149.89,228956.99,0,2387,44544,5,2022-02-01,37.229444754296416,2.686045968721025,5.140018633261494,95.91830330959363
5,3,2,5766.34,232916.93,0,2435,49468,5,2022-03-01,40.39250720561049,2.4757066822063987,4.70843636290127,95.65377002053388
5,4,2,4719.88,230393.02,0,3080,36719,4,2022-04-01,48.81332152512352,2.0486210910382616,6.274490590702361,74.80292857142857
5,5,2,4228.7,204200.12,0,2313,32492,4,2022-05-01,48.28910066923641,2.0708606831376986,6.284627600640158,88.28366623432771
5,6,2,2343.59,185848.03,0,2761,54024,5,2022-06-01,79.30057305245371,1.2610249352656577,3.4401012512957205,67.3118544005795
5,7,2,6054.56,227273.44,0,2430,56689,7,2022-07-01,37.53756507491874,2.663998045702129,4.009127696731288,93.5281646090535
5,8,2,5041.57,227224.74,0,2352,48582,4,2022-08-01,45.07023407390952,2.2187592777089327,4.67713844633815,96.6091581632653
5,9,2,5877.82,246021.92,0,2724,47225,2,2022-09-01,41.855980618664745,2.389144837175484,5.20956950767602,90.31641703377386
5,10,2,5742.51,237147.97,0,2152,27021,2,2022-10-01,41.29691894311024,2.421488153577701,8.776432034343658,110.19887081784387
5,11,2,19719.43,528651.87,1,4591,30121,5,2022-11-01,26.80867905411059,3.7301352967880357,17.550940207828425,115.14961228490525
5,12,2,17768.76,502024.77,1,5206,42026,2,2022-12-01,28.2532247607599,3.539418981258634,11.945575834007519,96.4319573568959
5,1,3,20879.78,542485.77,1,4880,36879,8,2023-01-01,25.981393003182987,3.848908331733752,14.709882860164322,111.16511680327869
5,2,3,5804.35,236950.59,0,2431,51840,6,2023-02-01,40.8229328003997,2.4496035228272697,4.570806134259259,97.47041958041957
5,3,3,5765.93,251299.46,0,3299,50082,6,2023-03-01,43.58350864474594,2.2944458376472436,5.017760073479494,76.1744346771749
5,4,3,4245.93,198260.43,0,2086,45668,4,2023-04-01,46.69422953275254,2.141592248135445,4.341342515546991,95.04335091083414
5,5,3,5482.88,259095.51,0,3472,58831,7,2023-05-01,47.25536761701879,2.11616171966855,4.4040643538270645,74.62428283410138
