frame_index,tsi
49,0.610156332966058
50,0.6364961538657787
51,0.6552035412899297
52,0.6529013078250565
53,0.6829886838587795
54,0.6951709283079837
55,0.6872013386160679
56,0.6822204303397892
57,0.6662598909387898
58,0.6582970235569452
59,0.6451801013678224
60,0.6131700166633457
61,0.601426462318193
62,0.5979487493067761
63,0.5926899878356222
64,0.5953533257076851
65,0.5898881750003879
66,0.5937505342502105
67,0.5827455011109036
68,0.5741904966933584
69,0.5671412255233863
70,0.5421297882767928
71,0.5155504934891715
72,0.4994875961487504
73,0.48483594401506624
74,0.46221206008956284
75,0.4206220721161824
76,0.38511239891590454
77,0.3534890675568797
78,0.3195918516337698
79,0.3501014289452167
80,0.3496540067396424
81,0.3500898037542731
82,0.35963688071776967
83,0.3592150365829865
84,0.3898294826320039
85,0.4079233081481154
86,0.43996319354293334
87,0.46711447614184465
88,0.47454357188483554
89,0.48372394235964855
90,0.484570464138838
91,0.49183269818619246
92,0.4962273554239329
93,0.5023726188680034
94,0.5002974425150817
95,0.5341511287643068
96,0.5722921046789371
97,0.6182414911502547
98,0.6418078472451096
99,0.6661796762601349
100,0.6908079362336199
101,0.6931177239697367
102,0.7036013781392942
103,0.7062081912303351
104,0.7139524343758259
105,0.723717246201548
106,0.745442102514905
107,0.7555998948291183
108,0.7623288250589402
109,0.7693767988061244
110,0.7751116232671237
111,0.7807100539591025
112,0.7883893611089473
113,0.7934215931804094
114,0.8021563340145589
115,0.80575885909496
116,0.8079209264287952
117,0.8146309969506473
118,0.8008617292960826
119,0.8028857171690263
120,0.8044397635915348
121,0.8072719435906155
122,0.8099209953441986
123,0.8014482583457445
124,0.7986889512558185
125,0.7946897937089363
126,0.7825508149776017
127,0.7765049667192747
128,0.7700091734378739
129,0.7641765583109437
130,0.7578297523116408
131,0.7482810948549565
132,0.740073782651552
133,0.7385119037267263
134,0.7335551876180135
135,0.7313597210036541
136,0.7298279134775714
137,0.7236897981084705
138,0.6971320541454769
139,0.649970251439078
140,0.62511380169431
141,0.5910708373554608
142,0.5364260782358797
143,0.49275280892024964
144,0.4576876289942361
145,0.4384553070651742
146,0.4315996313995175
147,0.4319082958166519
148,0.41612814801551645
149,0.41068291642199883
150,0.41848004232035185
151,0.40254929811998785
152,0.4012753088091414
153,0.4073966598272567
154,0.4190394934760573
155,0.3954774040771373
156,0.3943806335834972
157,0.388880428163206
158,0.39460670419292365
159,0.39658600855417214
160,0.40782961033828824
161,0.4271259911626183
162,0.4134249962205039
163,0.4183407985878024
164,0.4186450111646739
165,0.42206187972446385
166,0.419498682457079
167,0.4329358929444005
168,0.43269809342856214
169,0.438129518221434
170,0.4404113691569793
171,0.4415659368303261
172,0.45447901314938677
173,0.45845132099607633
174,0.4638461709213054
175,0.4796974521481888
176,0.4411749954986962
177,0.42281170515109356
178,0.41242575921955427
179,0.40429980317920355
180,0.3958660926565043
181,0.39730620520836113
182,0.39294918291556424
183,0.39838234460462496
184,0.40849735165388246
185,0.4099147641949311
186,0.427830886820483
187,0.44548519157540234
188,0.4823001197948493
189,0.43793438574878196
190,0.40494397088893175
191,0.42986294101717104
192,0.444365315605203
193,0.4688972270328352
194,0.48000567895056245
195,0.4867735631168464
196,0.4993912759998298
197,0.5135951727335542
198,0.521576640802548
199,0.5276779652349648
200,0.541305499185448
201,0.5656302415534749
202,0.5790585983804977
203,0.5898757797425476
204,0.5789822558642246
205,0.5821910902225409
206,0.5831486601396352
207,0.5772529542431414
208,0.5802744749853095
209,0.5823783776776106
210,0.574999699487599
211,0.57807022181144
212,0.5815419610363544
213,0.582604952302786
214,0.5889456574005675
215,0.5847731395749154
216,0.5826669272408174
217,0.5730337913307526
218,0.5713669952760929
219,0.5694379407997306
220,0.5664006043289778
221,0.5649396040939061
222,0.5690664041284845
223,0.5621009445028375
224,0.5393194846571456
225,0.5275847368669543
226,0.4782892803373535
227,0.45931697762460877
228,0.44228531501160706
229,0.43739486560123153
230,0.4167779423885305
231,0.41033883362104573
232,0.4075579838416653
233,0.39935886108216034
234,0.4095819318831998
235,0.4061706293677324
236,0.3990840651882923
237,0.42386802595911366
238,0.4559938573814588
239,0.5004502324912741
240,0.5224604539910647
241,0.5441753572429802
242,0.5802514688177371
243,0.6109302334505406
244,0.6048197049107131
245,0.6243614601240888
246,0.6441575588218469
247,0.6401957180819473
248,0.6105201797238897
249,0.6100122214294394
250,0.6189460834932882
251,0.613353439828269
252,0.5939897305271071
253,0.5891978726325826
254,0.5842932588627223
255,0.5762592300128069
256,0.5746818586454285
257,0.5752841984057122
258,0.5757817428416012
259,0.5767738627197125
260,0.584484307460098
261,0.5890521509017569
262,0.5928962928879498
263,0.5974519217992942
264,0.6037132932154928
265,0.6017022911409771
266,0.6076609926712369
267,0.6027572934792805
268,0.5997497474196678
269,0.5971752592233773
270,0.5944497583869288
271,0.5912253890652355
272,0.5911893434821738
273,0.574689675649054
274,0.569151431463895
275,0.5935589375150294
276,0.596619312997093
277,0.5694426455267916
278,0.5440881981568242
279,0.5338696043344507
280,0.5301520426994365
281,0.5094227953918465
282,0.5045342492905218
283,0.4886996933806729
284,0.4675501318386631
285,0.47340628883874525
286,0.47464353468521014
287,0.4826874544415535
288,0.4870033480994781
289,0.493836516334174
290,0.4937418408261256
291,0.510473638820191
292,0.5111299334254449
293,0.4663730750964157
294,0.46544353841750774
295,0.44757015355571417
296,0.41405344554297796
297,0.44526665405011845
298,0.44263368002064396
299,0.444058873519819
300,0.414001972752681
301,0.41812365315639566
302,0.4209020786330855
303,0.4212868806663358
304,0.42550186180520266
305,0.4304452399917922
306,0.44422740525936566
307,0.4349950241311942
308,0.4459635845311022
309,0.4230098992258594
310,0.41680288428107937
311,0.41711320517966144
312,0.4282234190757972
313,0.448471317653512
314,0.48104265379503974
315,0.505791239268796
316,0.5277502620043266
317,0.5374294064826817
318,0.5526930378449594
319,0.5557400162898419
320,0.5622468024533183
321,0.5686344633040912
322,0.5926923444557769
323,0.6190645574433139
324,0.6350226820597719
325,0.6627932942949444
326,0.6716398261067815
327,0.6862022420451841
328,0.6873882811954443
329,0.6913615061602375
330,0.7036991771597074
331,0.713113586270081
332,0.7173868267617994
333,0.7215102733711252
334,0.7252763176890745
335,0.7208919395368643
336,0.7192706865763434
337,0.7196586257485066
338,0.7176358698706244
339,0.7188375918378519
340,0.7019519864587092
341,0.7058079820538838
342,0.7253792466579021
343,0.722716815210573
344,0.7144990888294436
345,0.6968740583770578
346,0.6918815031687335
347,0.6960686495565762
348,0.675854853802091
349,0.6656329717082832
350,0.6669052508407705
351,0.6527994689304497
352,0.638812036340626
353,0.6207089707529914
354,0.6046596353131994
355,0.5718593089866869
356,0.524526083306893
357,0.47312486189032765
358,0.4108462410612107
359,0.36286211908528454
360,0.3210058500876031
361,0.3026366975228155
362,0.30037299026581865
363,0.2905673420939727
364,0.29186430892053106
365,0.29109691843027585
366,0.29424006226295674
367,0.2845907129853543
368,0.2951666913449307
369,0.2870743388038619
370,0.28893732806272576
371,0.3041688946088962
372,0.34244863471844555
373,0.40775767978762767
374,0.4488126223671507
375,0.5022074928884006
376,0.5513819286618024
377,0.5569976802696703
378,0.5785706801777615
379,0.6043330829810334
380,0.6228786262803565
381,0.6419317281687571
382,0.646788166091949
383,0.6453571516448592
384,0.6424091845895931
385,0.6394974712965809
386,0.6354341471054656
387,0.6359640661327792
388,0.6368271345885421
389,0.6477773539756564
390,0.6233662078947331
391,0.618791510660523
392,0.6148734601318422
393,0.6200414365251348
394,0.6336815738774491
395,0.6292364002175643
396,0.6188072672733024
397,0.6218878487894699
398,0.6112585708880502
399,0.5981204083528591
400,0.5909695335062133
401,0.5862977448160207
402,0.5758178088782779
403,0.5731912594335744
404,0.5693348083171608
405,0.566798797863509
406,0.5653086421611199
407,0.5651694432137531
408,0.5434175470567348
409,0.5385961927518593
410,0.5419248906434366
411,0.5583782410136241
412,0.5944777762617355
413,0.6120374732494451
414,0.6390441621303968
415,0.6554329640526237
416,0.661508752523064
417,0.6593330233018959
418,0.6656636920185014
419,0.6612249020861007
420,0.668298326933743
421,0.6715066974995952
422,0.6758827322163643
423,0.676162107098258
424,0.6987026085522798
425,0.69662077086779
426,0.698513520270655
427,0.6935099332150059
428,0.6818176020254445
429,0.6728035843186841
430,0.6706284057074068
431,0.6565831598962351
432,0.6477725152455645
433,0.6434940565208993
434,0.6405013156735978
435,0.6451617891504875
436,0.6501012406079567
437,0.6529308795184345
438,0.662564647704224
439,0.6847179778285225
440,0.6945363227476633
441,0.7012163792324018
442,0.7071554315731499
443,0.7036089391057869
444,0.7043933410448772
445,0.7044967970540619
446,0.6982463236498141
447,0.6976031841566043
448,0.6861638420428795
449,0.6790457794747011
450,0.6730410389725521
451,0.6669915863241949
452,0.6366684974667997
453,0.6097571087052585
454,0.5939931872183177
455,0.5785596129223489
456,0.5665957158676522
457,0.5552471684762119
458,0.5568741286673177
459,0.5707759562771897
460,0.6088079641756788
461,0.615031105524525
462,0.6051528929247585
463,0.585812754859115
464,0.5819083386777725
465,0.5891944302744566
466,0.6007949670083611
467,0.5812029211297799
468,0.5819660633103778
469,0.5706773275366036
470,0.5635147237881171
471,0.5585545658516344
472,0.5642366258942273
473,0.5673583259713377
474,0.5665567775353875
475,0.5685706995079906
476,0.578604042936915
477,0.5786384500094605
478,0.5792448465460294
479,0.5594625985537367
480,0.5672463084001003
481,0.5737669223798754
482,0.6025366799409262
483,0.6161535898417562
484,0.6293727398140252
485,0.638581450199081
486,0.6435422572056235
487,0.6456117949020401
488,0.6350398952883922
489,0.6301672795434183
490,0.6244644684233773
491,0.6237272214541043
492,0.6265866605546677
493,0.6314458942442145
494,0.6421408335673384
495,0.6390347774671984
496,0.6160405499130635
497,0.6071790121149854
498,0.5788555796561339
499,0.5616037665081375
500,0.5435958246153365
501,0.546280328778686
502,0.561416031131258
503,0.5539594128442167
504,0.5369120860534802
505,0.5615421541208718
506,0.5404002700528545
507,0.5416176177143195
508,0.542971430438564
509,0.5426080203978512
510,0.5415426297947344
511,0.556974332578219
512,0.5793889052050292
513,0.588864017851026
514,0.5861105307213585
515,0.5818479772779467
516,0.5865749776214986
517,0.5910081573315069
518,0.5922818968887845
519,0.5807873944931472
520,0.576870412866339
521,0.5739204554824474
522,0.5645163563065029
523,0.5631732241806071
524,0.5555887108141181
525,0.5563679471194048
526,0.5556828627510721
527,0.5549055754782171
528,0.5790853588542781
529,0.5777529391404003
530,0.5899579678533375
531,0.5864296665844235
532,0.5856485814358585
533,0.5825879075521514
534,0.5689200697130636
535,0.5656799743512316
536,0.5633714204492607
537,0.5595438815351111
538,0.5389610659817876
539,0.5397142396173848
540,0.5291525799089354
541,0.5258232688463833
542,0.5236029086190219
543,0.5167884507199005
544,0.5159044899183336
545,0.511929414808018
546,0.5078931469721786
547,0.5222072234246902
548,0.5340066957901654
549,0.5447455455921238
550,0.548774315059293
551,0.5450367827661571
552,0.5514905168279505
553,0.5742619628535928
554,0.5709161043418891
555,0.5881064714190132
556,0.585254468429738
557,0.5824237649941288
558,0.5800693118249433
559,0.5957988932828389
560,0.6009076859516698
561,0.6025326569412641
562,0.6047537291347318
563,0.6106192598888108
564,0.6105885740635484
565,0.6117023516274402
566,0.6162328294838488
567,0.6221934285072579
568,0.6361039301331877
569,0.6402676469111857
570,0.6403358381340578
571,0.654940284535012
572,0.658014179523114
573,0.6714710823176311
574,0.6736984380390252
575,0.6849699289278233
576,0.6735016274946095
577,0.6593986622415864
578,0.663994423521771
579,0.6424516993301926
580,0.605911198685497
581,0.5969159700413031
582,0.5966068136209155
583,0.6009529427138811
584,0.602557661397473
585,0.5636995537389538
586,0.5575942693237668
587,0.5610168349839376
588,0.561294763617936
589,0.5518149081645163
590,0.5554099808997615
591,0.5626860651352079
592,0.543638103798342
593,0.5364926069847211
594,0.5426665012595828
595,0.5570584627957376
596,0.5753556078652979
597,0.5841614040500314
598,0.5928196981263804
599,0.5964025874624361
600,0.6044064585551212
601,0.6118804304802932
602,0.6218246797157283
603,0.6100786409514216
604,0.5987829741685634
605,0.5833275209907616
606,0.5673627584292426
607,0.5594766021765059
608,0.552950783024257
609,0.5532559076702328
610,0.5576577316669744
611,0.5600441759905728
612,0.5648040001676898
613,0.5762000349058735
614,0.585433040941739
615,0.5906585803252538
616,0.5913152265131798
617,0.595703890362937
618,0.5971418937234112
619,0.583822151875815
620,0.5826808101229389
621,0.5811372661632916
622,0.5764523413423084
623,0.5758992211955981
624,0.5770975482588729
625,0.5886005344226083
626,0.594713122376987
627,0.5662512086583424
628,0.5476407828321069
629,0.5408354706156362
630,0.5299094898883073
631,0.49328837188143326
632,0.4926472099392324
633,0.48784493127937323
634,0.5124658849313772
635,0.5096993107286109
636,0.5128276696056301
637,0.5215536968922803
638,0.5371851834294621
639,0.5282002592874263
640,0.5263555780926086
641,0.5370104330495304
642,0.48838485432193024
643,0.47071137803343377
644,0.4579915281291371
645,0.4485600645292974
646,0.4411366792471565
647,0.41648715930105795
648,0.41334279184784506
649,0.41656341364762706
650,0.383788347952306
651,0.385233204660673
652,0.34724264682239436
653,0.3223783557145862
654,0.3105711758086347
655,0.2953151306608941
656,0.24987921070223285
657,0.20003880077332148
658,0.1790665291655732
659,0.15186100405972003
660,0.1066691456799328
661,0.0882007143861222
662,0.08364737784501919
663,0.08413570925985003
664,0.10501399582797877
665,0.13652572591554601
666,0.21567563461586492
667,0.2698449305905788
668,0.33782847525606063
669,0.3976573012252196
670,0.4433547539984092
671,0.47696382549204785
672,0.5095500010220599
673,0.546161782777902
674,0.5655671039566132
675,0.5820157424856727
676,0.5732977933376189
677,0.5744437336145722
678,0.5920804177194005
679,0.6036496845025496
680,0.6248930392290568
681,0.6163605757480124
682,0.6170329684103736
683,0.6150940029850873
684,0.6138343823297572
685,0.6128266394878537
686,0.6145330429222939
687,0.6090181948358331
688,0.6097993175176997
689,0.6174036839914586
690,0.6190840882575024
691,0.6352487384854395
692,0.6310676960653132
693,0.6102306708275659
694,0.60685169132379
695,0.6070396509072087
696,0.6048474715225485
697,0.6153706067259062
698,0.6287147014281851
699,0.655692343307705
700,0.6549793430671212
701,0.6705233964323818
702,0.6733872965215639
703,0.6797873726290948
704,0.674089543746796
705,0.6726406959753204
706,0.675192599514414
707,0.6795801957419422
708,0.6741588973094754
709,0.6711199418975071
710,0.6682879677160916
711,0.6618851768807158
712,0.6583760522942284
713,0.6575048389546783
714,0.6650899944146751
715,0.6751720629776872
716,0.6827505944188182
717,0.689366412968605
718,0.7171970438068996
719,0.7273514369907625
720,0.7372687386725401
721,0.7393609849963878
722,0.7405311409733655
723,0.7508811197059695
724,0.763466552114638
725,0.7809675594949563
726,0.7868949722464239
727,0.7889166284797784
728,0.7911180887818117
729,0.7971253448365375
730,0.8008463636739057
731,0.8075889611878084
732,0.8053525393307458
733,0.8047760413034094
734,0.803247793752671
735,0.8042148038229495
736,0.8056479162358618
737,0.7958243872074344
738,0.7848781697553022
739,0.7722390484291459
740,0.7595905823765458
741,0.7461065739278157
742,0.7377968823653391
743,0.7228675016415644
744,0.7145768069213374
745,0.7132717554905024
746,0.6954460639255164
747,0.6896448344699914
748,0.6853283534650243
749,0.6858733912381534
750,0.6784441313116616
751,0.6737593971864857
752,0.6688990449163579
753,0.6496542613090495
754,0.6248015954292562
755,0.6114115371442752
756,0.6015615517167322
757,0.5872800472936267
758,0.57791145736764
759,0.5638641184175477
760,0.5518179492164748
761,0.5442925020424585
762,0.5472750355614834
763,0.5566846327999706
764,0.5765989555655093
765,0.5802323141124459
766,0.5931260875449914
767,0.5985305595792481
768,0.5982857930089135
769,0.5992009148837165
770,0.6117406959892023
771,0.6461606612240555
772,0.6736140195309221
773,0.693218639895705
774,0.7113734744641482
775,0.7248510595075365
776,0.7298893112057736
777,0.7426873803005426
778,0.7535149275515032
779,0.7502123972414526
780,0.7520699853128183
781,0.7536055652535929
782,0.7523860277787446
783,0.7563718520955675
784,0.7606535555428584
785,0.7654316685871156
786,0.7702279419265261
787,0.7806181085354144
788,0.790807511416457
789,0.789074490926245
790,0.7865865998415352
791,0.782770833225359
792,0.7888533313139223
793,0.7813059108273166
794,0.7624896931552214
795,0.7596861122400307
796,0.7517154201987212
797,0.7448270170973337
798,0.7400265298888344
799,0.7296450757702349
800,0.712972247049112
801,0.6922517000375201
802,0.6711873114307343
803,0.654159349228584
804,0.6339343490607409
805,0.6243617266145665
806,0.602965240655871
807,0.5679815785531972
808,0.5402258000444784
809,0.5196497157486647
810,0.502019173762696
811,0.4863695013451438
812,0.47798673109232015
813,0.470312518410094
814,0.48693074426396477
815,0.4650485654883213
816,0.4441803508318428
817,0.42086175154229266
818,0.34991227702366623
819,0.3186099270723566
820,0.345160460188337
821,0.32440500003932105
822,0.3504922959240324
823,0.37156848111720897
824,0.44027175439193744
825,0.5042225774109919
826,0.5485646883762614
827,0.5810063092455338
828,0.5938986570228186
829,0.5972257092109425
830,0.6217076674956639
831,0.6371721280260216
832,0.6512065752774192
833,0.6617399541381814
834,0.6731676556897468
835,0.6845351022316004
836,0.6957873284347655
837,0.6933199957304512
838,0.6805525811931219
839,0.6826864425849686
840,0.6728181434543827
841,0.6740003274301737
842,0.6629800727215127
843,0.6709474334522249
844,0.6708542979237835
845,0.6737950161664876
846,0.6503955433583435
847,0.6568786021046518
848,0.6565898409200326
849,0.6601916328317261
850,0.6677270071592947
851,0.6712899211305294
852,0.6754372438807494
853,0.6848864604295244
854,0.6916523820249241
855,0.693208048853216
856,0.7000102016227445
857,0.705684014343535
858,0.6971124612291845
859,0.6988402479770174
860,0.69826952215384
861,0.6930578554550033
862,0.6933361068830606
863,0.6945370212893671
864,0.6936276177273342
865,0.6929170929901897
866,0.6884655000781486
867,0.6879551393540326
868,0.6896975439099269
869,0.690212413467381
870,0.6952800398068051
871,0.6958284646141504
872,0.7060635670208106
873,0.7151156671799511
874,0.7028341771764322
875,0.6933020261403183
876,0.6939761589443
877,0.6986177683437249
878,0.7200175542873469
879,0.7186672707885327
880,0.724006223081
881,0.7249898539759504
882,0.7216662590524341
883,0.7209107418458653
884,0.7224188511706175
885,0.7220997636884368
886,0.719165134859941
887,0.7287269994841952
888,0.7229017817914675
889,0.7409352734296446
890,0.7553412421438158
891,0.7776643340625636
892,0.7895974187387464
893,0.7994678695814674
894,0.8087716994252064
895,0.8354428096800498
896,0.8419205771239994
897,0.8450854036421848
898,0.8499827293281247
899,0.8499609890307758
900,0.8510502861126829
901,0.8555721721008024
902,0.8565823591327745
903,0.8492556569175026
904,0.8482561946572293
905,0.8354348070916737
906,0.8326157426356207
907,0.8315919305554027
908,0.8302566504454673
909,0.8262337000939621
910,0.8257390602971408
911,0.8226420331412558
912,0.8181433282349564
913,0.8146067532017378
914,0.8094176273104182
915,0.8000060625497216
916,0.7864621597899333
917,0.7776863858553651
918,0.7639913139965279
919,0.7477438222250572
920,0.7372534721698036
921,0.7273242071812143
922,0.7110152780561044
923,0.6990814895929239
924,0.6946403594875623
925,0.6704337162619973
926,0.658394656506125
927,0.6447713821595831
