timestamp_utc,asset_id,zone,vibration_rms_mm_s,peak_accel_g,bearing_temp_c,rpm,load_pct,quality_flag
2023-01-01 00:00:00,Pump_A,Drive_End,6.095,9.904,63.68,1505.0,79.3,GOOD
2023-01-01 01:00:00,Pump_A,Drive_End,6.3,9.159,63.99,1497.7,81.8,GOOD
2023-01-01 02:00:00,Pump_A,Drive_End,5.232,7.567,60.86,1502.4,71.3,GOOD
2023-01-01 03:00:00,Pump_A,Drive_End,5.479,7.904,63.88,1503.1,77.7,GOOD
2023-01-01 04:00:00,Pump_A,Drive_End,5.908,9.05,63.8,1494.6,82.2,GOOD
2023-01-01 05:00:00,Pump_A,Drive_End,5.85,8.509,63.31,1497.1,77.0,GOOD
2023-01-01 06:00:00,Pump_A,Drive_End,5.902,7.873,61.9,1508.2,76.4,GOOD
2023-01-01 07:00:00,Pump_A,Drive_End,6.423,9.131,63.42,1502.0,84.0,GOOD
2023-01-01 08:00:00,Pump_A,Drive_End,6.552,8.947,66.31,1495.4,88.6,GOOD
2023-01-01 09:00:00,Pump_A,Drive_End,6.569,10.3,66.35,1496.1,86.6,GOOD
2023-01-01 10:00:00,Pump_A,Drive_End,6.261,9.879,64.15,1491.6,82.5,GOOD
2023-01-01 11:00:00,Pump_A,Drive_End,6.413,10.037,66.57,1498.1,90.3,GOOD
2023-01-01 12:00:00,Pump_A,Drive_End,6.234,10.12,64.39,1503.6,81.6,GOOD
2023-01-01 13:00:00,Pump_A,Drive_End,6.236,8.645,65.79,1515.6,83.2,GOOD
2023-01-01 14:00:00,Pump_A,Drive_End,6.758,9.877,65.03,1497.8,87.3,GOOD
2023-01-01 15:00:00,Pump_A,Drive_End,6.754,10.259,66.36,1495.0,88.4,GOOD
2023-01-01 16:00:00,Pump_A,Drive_End,6.522,9.619,66.07,1501.0,91.0,GOOD
2023-01-01 17:00:00,Pump_A,Drive_End,5.849,8.575,62.28,1485.4,73.2,GOOD
2023-01-01 18:00:00,Pump_A,Drive_End,6.944,10.504,66.5,1498.4,88.8,GOOD
2023-01-01 19:00:00,Pump_A,Drive_End,6.149,8.687,64.49,1499.3,87.0,GOOD
2023-01-01 20:00:00,Pump_A,Drive_End,7.087,10.781,68.45,1500.6,99.7,GOOD
2023-01-01 21:00:00,Pump_A,Drive_End,6.492,9.35,67.32,1488.3,91.5,GOOD
2023-01-01 22:00:00,Pump_A,Drive_End,6.317,10.57,63.35,1514.0,80.9,GOOD
2023-01-01 23:00:00,Pump_A,Drive_End,7.17,10.76,67.56,1494.3,96.7,GOOD
2023-01-02 00:00:00,Pump_A,Drive_End,6.522,10.558,65.63,1489.4,90.8,GOOD
2023-01-02 01:00:00,Pump_A,Drive_End,6.628,10.463,66.21,1496.8,86.8,GOOD
2023-01-02 02:00:00,Pump_A,Drive_End,6.721,10.472,65.08,1483.9,89.8,GOOD
2023-01-02 03:00:00,Pump_A,Drive_End,7.037,10.668,67.79,1486.8,92.1,BAD
